STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TSUN,TMAX,TMIN,AWND,WDF5,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140416,0,-9999,61,-38,32,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140417,0,-9999,189,39,54,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140418,0,-9999,189,78,40,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140419,0,-9999,111,33,50,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140420,0,-9999,244,22,27,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140421,0,-9999,261,94,43,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140422,10,-9999,178,61,56,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140423,0,-9999,106,11,50,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140424,0,-9999,133,11,31,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140425,46,-9999,156,50,49,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140426,0,-9999,150,44,62,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140427,0,-9999,111,44,53,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140428,41,-9999,133,83,53,110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140429,178,-9999,250,122,73,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140430,91,-9999,161,111,40,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140501,3,-9999,144,83,58,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140502,5,-9999,144,89,51,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140503,3,-9999,178,94,61,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140504,0,-9999,172,50,44,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140505,0,-9999,128,39,26,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140506,0,-9999,150,33,38,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140507,23,-9999,228,100,36,270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140508,0,-9999,306,156,51,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140509,38,-9999,278,167,56,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140510,0,-9999,211,122,33,260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140511,0,-9999,261,106,33,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140512,671,-9999,250,194,45,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140513,0,-9999,311,194,44,310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140514,104,-9999,217,139,29,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140515,142,-9999,206,78,59,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140516,3,-9999,106,44,34,260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140517,18,-9999,122,39,28,290,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140518,0,-9999,178,33,26,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140519,0,-9999,194,50,27,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140520,0,-9999,239,111,44,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140521,0,-9999,256,167,39,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140522,0,-9999,206,128,38,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140523,0,-9999,172,106,34,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140524,0,-9999,233,83,24,360,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140525,0,-9999,250,94,22,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140526,0,-9999,283,122,38,230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140527,15,-9999,294,194,39,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140528,13,-9999,244,156,30,30,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140529,0,-9999,194,133,43,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140530,0,-9999,228,106,26,30,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140531,0,-9999,244,111,33,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140601,0,-9999,289,133,38,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140602,5,-9999,272,211,58,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140603,13,-9999,300,161,54,280,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140604,76,-9999,222,122,36,40,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140605,0,-9999,211,111,33,310,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140606,0,-9999,239,78,16,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140607,0,-9999,261,100,27,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140608,102,-9999,194,133,28,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140609,0,-9999,222,117,26,10,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140610,0,-9999,239,144,25,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140611,0,-9999,261,183,45,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140612,0,-9999,261,189,46,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140613,13,-9999,222,150,49,310,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140614,0,-9999,206,100,30,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140615,0,-9999,283,94,27,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140616,0,-9999,306,206,39,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140617,5,-9999,322,222,58,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140618,112,-9999,322,200,35,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140619,69,-9999,244,183,40,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140620,51,-9999,244,167,29,60,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140621,3,-9999,233,156,29,320,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140622,0,-9999,261,156,27,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140623,28,-9999,306,172,42,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140624,899,-9999,294,194,42,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140625,137,-9999,244,194,30,350,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140626,0,-9999,239,178,25,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140627,0,-9999,267,156,22,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140628,0,-9999,322,194,24,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140629,79,-9999,300,200,43,260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140630,0,-9999,300,217,48,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140701,0,-9999,311,244,52,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140702,0,-9999,289,217,45,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140703,0,-9999,244,150,38,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140704,0,-9999,222,122,29,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140705,0,-9999,256,111,22,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140706,0,-9999,267,156,49,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140707,0,-9999,283,217,63,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140708,173,-9999,272,200,54,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140709,56,-9999,250,172,34,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140710,0,-9999,256,156,28,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140711,0,-9999,256,133,23,360,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140712,0,-9999,294,172,37,230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014820,CLEVELAND HOPKINS INTERNATIONAL AIRPORT OH US,234.7,41.405,-81.85278,20140713,71,-9999,283,200,47,230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
